"PCA_RC1","PCA_RC2","PCA_RC3","PCA_RC4","PCA_RC5","platform_ID"
1.02364588162062,-0.668468462886865,-0.185527112279711,-0.152251233233164,-0.353520446443341,"CC1"
0.563877384629718,-1.10653054584023,-0.0697652773948152,-0.0197290199919892,-0.0819247149755103,"CC2"
-0.94730829708414,-1.2922723549102,0.0855195623969536,0.145132338342999,0.248942855679147,"CC5"
-2.26829674623205,-0.884964364368401,0.209328224660607,-0.0623361794742096,0.172288306579758,"CC10"
0.626951989687048,0.981888198790306,0.44890288776817,-0.194607226735515,0.0825108882614539,"CC12"
1.10983710179238,-1.03420095998153,0.270196946583741,-0.0714332789912329,-0.908050537859575,"CC16"
0.732467058826366,0.968408866540772,-0.423354088233877,-0.180274054078881,-0.102351905218337,"CC18"
0.714037330233987,-0.510529154400219,-0.30827919443281,0.158921091769255,0.536861680165518,"CC19"
0.752597906171056,0.914393311338445,-0.407165341708594,-1.12137388746374,0.461601690239166,"CC26"
0.898246011670151,0.0165521287568352,-0.462080369406716,0.00540984619019257,0.26660019555053,"CC32"
0.291625853764123,-1.01978015321058,-0.132448402917698,0.0246313665672915,-0.244144535400161,"CC34"
0.274701687806544,-0.65592534105054,0.0521056505099341,0.0397315450200844,0.105674183425588,"CC40"
0.0923471122092843,-0.275013265551283,-0.0351293003460683,-0.00945325112946538,-0.849950608486838,"CC44"
0.794227775227464,-0.0378062529525402,-0.0846366724689054,-0.149079860988641,-0.0563027418052778,"CC46"
-0.254576144727978,-1.45680760583891,0.0664986660598615,0.267191506071242,0.327713653583753,"CC47"
0.425012531385601,-0.397348429466105,-0.346189732217755,-0.168469925165798,-0.588498212264845,"CC48"
0.786914163458566,0.880178401253011,-0.635704793975406,-0.492960858709722,0.831705165203402,"CC54"
1.10983710179238,-1.03420095998153,0.270196946583741,-0.0714332789912329,-0.908050537859575,"CC62"
0.972823877805932,-0.573118022299444,-0.245467266605862,-0.191841279387191,-0.427612638693039,"CC69"
0.358115985646546,-0.301715562856531,-0.334950166999631,-0.147229758328099,-0.866456820462424,"CC70"
-1.35703761667546,-1.11572617647176,-0.00786226950828626,0.172033221205242,0.357873491470217,"CC73"
0.813644641549865,-1.43863798898784,-0.176746121881452,0.166659659629217,2.08343191210464,"CC76"
0.531911545689142,-0.670329074555189,-0.244646094905962,-0.0706114207698503,-0.266248094702792,"CC77"
-2.26829674623205,-0.884964364368401,0.209328224660607,-0.0623361794742096,0.172288306579758,"CC78"
0.972823877805932,-0.573118022299444,-0.245467266605862,-0.191841279387191,-0.427612638693039,"CC82"
0.098104050276779,0.130423475618819,-0.463286384839766,-0.244860564186988,-0.81179969380967,"CC83"
0.956724180726153,-0.875042566595268,0.243404366055399,-0.0712055804541743,-0.531143293644769,"CC85"
0.878874961795536,0.095928854762791,-0.385002251311142,-0.475153973377032,0.592858294861406,"CC90"
0.988371757990901,-0.229998184027784,-0.335764144356986,-0.268483052908193,-0.374289758893129,"CC91"
0.725753656821573,-0.792742596036249,-0.177260864610456,-0.142273193417654,0.0271640862409992,"CC97"
0.972823877805932,-0.573118022299444,-0.245467266605862,-0.191841279387191,-0.427612638693039,"CC99"
0.528603261000001,-0.668060266981148,-0.22000230947209,-0.135960839667019,-0.102694027425298,"CC103"
0.988371757990901,-0.229998184027784,-0.335764144356986,-0.268483052908193,-0.374289758893129,"CC104"
-2.07133563809308,-0.133458340008216,-0.0604099091806974,-0.350319885845953,-0.243521078117485,"CC105"
0.882698131485182,-0.326567709514825,-0.371783491655592,0.0820516197111943,0.213277315750621,"CC109"
0.269781733674545,-0.600980677792875,0.143752832825766,0.148472648468259,-0.76369417242228,"CC125"
0.972823877805932,-0.573118022299444,-0.245467266605862,-0.191841279387191,-0.427612638693039,"CC128"
-0.76863709922714,-1.28356826060342,-0.0515226184989459,0.272977789345692,0.576290716900035,"CC129"
-0.783786260558668,-0.639995285396537,-0.210069285907093,0.0326165967273014,0.21440724263378,"CC131"
0.888010985482939,-0.535801242582708,0.0673166195153826,-0.0119694353731577,-0.170638834442681,"CC134"
1.02139766310442,0.0866304811617662,-0.146424709784675,-0.205070727106247,-0.514992511307365,"CC138"
0.878627501050475,0.142276677673754,-0.23393183848058,-0.090071414444683,-0.0727055268179959,"CC141"
0.752914891042521,-0.22568510380298,-0.028446786298983,0.0591541128806585,0.220169708868244,"CC143"
0.892054061283029,-1.40297486013643,-0.181448226654075,0.19396104571774,1.9522395515855,"CC144"
1.10983710179238,-1.03420095998153,0.270196946583741,-0.0714332789912329,-0.908050537859575,"CC148"
0.854985080369423,-0.852429907772259,-0.122022815056929,-0.0753817611751032,-0.0299360820284445,"CC154"
0.836869820788753,-0.919262267751892,-0.10863012196403,-0.0754838924622559,-0.545155506915618,"CC156"
1.09990180046511,-0.314927745749237,0.367523243497915,-0.105541332650743,-0.860325005386711,"CC158"
0.988371757990901,-0.229998184027784,-0.335764144356986,-0.268483052908193,-0.374289758893129,"CC164"
1.10983710179238,-1.03420095998153,0.270196946583741,-0.0714332789912329,-0.908050537859575,"CC168"
0.0825561700918102,-0.212696362652841,-0.372989507088642,-0.168218790665986,-0.86512257360958,"CC170"
1.10983710179238,-1.03420095998153,0.270196946583741,-0.0714332789912329,-0.908050537859575,"CC172"
1.02364588162062,-0.668468462886865,-0.185527112279711,-0.152251233233164,-0.353520446443341,"CC175"
1.00809800143565,-1.01158830115852,-0.0952302345285867,-0.0756094597121618,-0.406843326243251,"CC176"
0.954932686377403,-0.329227138874304,-0.361614858819728,-0.0930150881521469,0.00698401275874703,"CC179"
-2.26829674623205,-0.884964364368401,0.209328224660607,-0.0623361794742096,0.172288306579758,"CC185"
-1.48243748662593,-0.430705584828064,-0.284415526635292,0.329694300628598,0.977994133464089,"CC189"
0.71769382702854,0.604260095117655,0.180131064271217,0.0542409495120892,0.876082448905338,"CC194"
0.904110682562718,-0.233876698286884,-0.421555013145878,-0.132605134306175,-0.0671081794909503,"CC196"
0.949163108212195,0.089289910521246,-0.156593342620539,-0.0300040192429062,-0.308699208315491,"CC199"
-0.862184283737447,-0.239946018962195,-0.285866651018846,-0.125928524982011,-0.438620425911366,"CC201"
0.631859151697122,-0.147126305657235,-0.484238138668761,-0.0882447477468939,-0.229327999915601,"CC202"
0.988371757990901,-0.229998184027784,-0.335764144356986,-0.268483052908193,-0.374289758893129,"CC204"
0.241535754765798,0.107760071514658,-0.0907900380880543,-0.514135790938762,-0.357023212278748,"CC207"
1.00809800143565,-1.01158830115852,-0.0952302345285867,-0.0756094597121618,-0.406843326243251,"CC211"
0.259153807621575,-0.9990451793222,0.142402528261058,0.116373318541086,0.0523513036256784,"CC213"
0.640323597196709,0.279542128195038,-0.281136780554153,-0.32512163340972,-0.633719565686551,"CC215"
0.431692985619911,-0.291683449277943,-0.390309824514679,0.0922573580637623,0.970869092649768,"CC216"
0.748086066065882,-0.579449262683175,-0.223566452368722,-0.173240265571051,-0.352186199590498,"CC219"
0.221421023335927,-0.921878479026964,-0.0965650522657014,-0.0194778854921772,-0.358549076320245,"CC221"
-1.41279065636521,0.812815597818223,-0.603193729119696,-0.292571552039556,-0.340519140056201,"CC223"
0.703723733413218,0.954487580420418,-0.544328310562049,-1.13122265270236,3.65863679135221,"CC226"
1.10983710179238,-1.03420095998153,0.270196946583741,-0.0714332789912329,-0.908050537859575,"CC229"
0.988371757990901,-0.229998184027784,-0.335764144356986,-0.268483052908193,-0.374289758893129,"CC230"
0.782750525477201,-0.849770478412779,-0.132191447892793,0.099684946688238,0.176357220963429,"CC232"
0.988371757990901,-0.229998184027784,-0.335764144356986,-0.268483052908193,-0.374289758893129,"CC235"
0.563445815617676,-0.595040059194583,0.156664436858362,-0.11054449210839,-0.881859847239201,"CC239"
0.932040276853781,-0.586432307521429,-0.118617627020001,-0.457748344937047,0.179030955859409,"CC240"
1.02364588162062,-0.668468462886865,-0.185527112279711,-0.152251233233164,-0.353520446443341,"CC245"
0.941176300541184,-1.21816240486693,0.333701243806523,0.00543619306682741,-0.584466173444678,"CC246"
-0.76863709922714,-1.28356826060342,-0.0515226184989459,0.272977789345692,0.576290716900035,"CC250"
0.528603261000001,-0.668060266981148,-0.22000230947209,-0.135960839667019,-0.102694027425298,"CC255"
0.0825561700918102,-0.212696362652841,-0.372989507088642,-0.168218790665986,-0.86512257360958,"CC259"
-1.344077461122,0.473574273805663,-0.42710598257968,-0.351807697120572,-0.701023599258289,"CC261"
0.591636226435206,2.06138052255212,0.739802979314516,1.43717808077738,-0.851209105546414,"CC267"
0.786668116925025,0.262652697061173,0.496916692628364,0.276144722595151,-0.167506278768181,"CC275"
-2.26829674623205,-0.884964364368401,0.209328224660607,-0.0623361794742096,0.172288306579758,"CC279"
-1.87236986567351,-0.501434838550426,-0.174952315531862,0.121622013822727,0.47674408977517,"CC281"
0.531911545689142,-0.670329074555189,-0.244646094905962,-0.0706114207698503,-0.266248094702792,"CC282"
0.14685493393904,-0.255382835560924,-0.331923541949129,-0.298271373576578,0.702234205904587,"CC285"
1.00809800143565,-1.01158830115852,-0.0952302345285867,-0.0756094597121618,-0.406843326243251,"CC288"
1.10983710179238,-1.03420095998153,0.270196946583741,-0.0714332789912329,-0.908050537859575,"CC290"
0.0878802165658129,-1.64145967265218,0.0932984409307478,0.26694037157143,0.604338014928488,"CC291"
0.918882677700736,-0.160284809444162,0.0162631493198987,-0.264181304937358,-1.01380915118182,"CC292"
-2.26829674623205,-0.884964364368401,0.209328224660607,-0.0623361794742096,0.172288306579758,"CC299"
0.882698131485182,-0.326567709514825,-0.371783491655592,0.0820516197111943,0.213277315750621,"CC303"
-2.26829674623205,-0.884964364368401,0.209328224660607,-0.0623361794742096,0.172288306579758,"CC310"
0.654880169766592,1.29320611665856,-0.229710799879161,-0.903773459738912,0.662297645903994,"CC312"
1.04958835204875,-0.268291202116701,0.297210558158333,-0.249074019573042,-0.951937644428437,"CC314"
0.839437200184454,-1.19554974604392,-0.0317259373058044,0.00126001234589848,-0.083258961828354,"CC316"
0.839437200184454,-1.19554974604392,-0.0317259373058044,0.00126001234589848,-0.083258961828354,"CC319"
-2.33700994147526,-0.545723040355841,0.0332404781205907,-0.003100034393193,0.532792765781846,"CC335"
-2.26829674623205,-0.884964364368401,0.209328224660607,-0.0623361794742096,0.172288306579758,"CC339"
0.694106079556824,-1.43778697860373,0.401907645801929,0.0550042790363645,-0.129689448510641,"CC342"
0.194715578384032,-0.643403335507375,-0.302755917960287,0.252849564298072,0.829418584674905,"FO4"
0.493312560128834,-0.519190043135636,-0.00661326556816914,0.0111742203111767,-0.708431652229294,"FO8"
0.894175381235444,0.485396515945414,-0.324228716231704,-0.166713187965685,-0.0193826470180864,"FO11"
0.463198350445927,-0.331087750542629,-0.420733841445979,-0.0113752756888336,0.0942563644992959,"FO12"
-0.739288382117957,-0.694530166095007,-0.812040174738403,7.09742138359559,0.0589215013895341,"FO14"
0.800423617739082,1.31582866047242,-0.466832091173597,0.301790638265355,-0.726770728264973,"FO17"
-1.63337628143824,0.718912497073805,-0.326537578446933,-0.292671934164992,0.590808017248103,"FO30"
0.746927947887814,0.0636358486380101,-0.69853539360948,0.158748531945065,2.60491376092949,"FO31"
-0.0272958196736882,0.815444067262519,-0.739839641966771,-0.0871994847636319,-0.191679051815799,"FO41"
0.488843666630314,-0.131660245411424,4.66258690315912,-0.897696878285799,1.21441392116063,"FO42"
0.500302954112227,-1.23560484645594,-0.0137684728535679,0.0751533946466648,-0.0104690071429522,"FO60"
-0.0272958196736882,0.815444067262519,-0.739839641966771,-0.0871994847636319,-0.191679051815799,"FO71"
0.862971888040434,0.455022407615916,-0.612317401483991,-0.110821973484837,0.245830883100743,"FO74"
0.752597906171056,0.914393311338445,-0.407165341708594,-1.12137388746374,0.461601690239166,"FO79"
0.956724180726153,-0.875042566595268,0.243404366055399,-0.0712055804541743,-0.531143293644769,"HO2"
0.60632412132493,0.23682977394607,1.64487162381126,-1.19200540302264,-0.241998332434808,"HO5"
0.24736349376406,-0.5217012182568,0.386172618172342,-0.116300671832055,-0.956966274305341,"HO45"
-0.168024482598723,-0.443052622083623,0.00570849705385702,0.355149370400742,0.87627586860328,"HO56"
-2.26829674623205,-0.884964364368401,0.209328224660607,-0.0623361794742096,0.172288306579758,"HO70"
0.45733367955336,-0.0806589234989101,-0.461259197706817,0.126639704807533,0.427964739540777,"HO111"
0.67585151117366,-0.576789833323695,-0.233735085204586,0.00182644229228996,-0.145892896598624,"HO165"
-2.26829674623205,-0.884964364368401,0.209328224660607,-0.0623361794742096,0.172288306579758,"HO192"
-0.487729087775842,0.0219780814584481,-0.342721851190881,-0.269061227519283,-0.568320374152224,"HO233"
-1.50674795628334,0.434032630695152,-0.508194746595949,-0.243231164607077,-0.26264965933697,"HO307"
-0.166526605418253,-0.122188671759595,-0.460267663904441,0.0452863014519536,0.815104019615225,"HO326"
-0.4190518928391,-0.817028396260686,-0.282416879598925,0.282520281207265,0.620330631840453,"HO368"
0.697264062251196,-0.484098822095754,-0.283506606694873,-0.212830311725079,-0.426278391840195,"HO370"
-0.164773608399415,0.905239853071308,-0.770538348349128,-0.10465898846067,0.0794714043999224,"TG574"
0.373663865831515,0.0414042754151291,-0.425247044750755,-0.2238715318491,-0.813133940662514,"TR11"
0.393364954120853,-1.04239281203359,0.23297877819463,0.0288075472882204,-0.745351747016485,"TR14"
0.553095815198188,0.578256517905039,-0.421817289306191,-0.760224034576747,-0.12293834501065,"TR33"
0.133378173906496,-0.308046803240261,-0.313049352762491,-0.128628744511959,-0.791030381359883,"TR70"
-0.700238076099781,-1.0726477811734,0.0173131604015481,0.095564252373462,-0.205833869254891,"TR100"
-0.259325743982991,-0.975436728917651,0.0164919887016487,-0.025665606243879,-0.367198413245137,"TR135"
1.09011085834763,-0.252610842850794,0.0296630367553418,-0.264306872187264,-0.875496970509453,"TR152"
0.665641640141858,-0.82693623434526,-0.122030009399473,-0.0753583252123498,-0.683467687587985,"TR181"
